,Analysis,Polarity,Profanity,Subjectivity,author id,compound,for,id,neg,neu,pos,text,type,Gender,Activist
0,Positive,0.4000000000000001,False,0.9,108189187,0.7574,2825591395,1512218525061947395,0.0,0.316,0.684, Coolest beans! Huge congratulations,Mention,Female,True
1,Neutral,0.0,False,0.0,1000455440046571520,0.6688,2825591395,1512218337522057216,0.0,0.572,0.428, 🎉🎉🥰🥰 Congratulations. Go get ‘em!! 🤩🤩,Mention,Female,True
2,Neutral,0.0,False,0.0,132512775,0.0,2825591395,1512217687954440197,0.0,1.0,0.0, woweee!!!!!! congratulations!!!!,Mention,Female,True
3,Neutral,0.0,False,0.0,3434993711,0.6458,2825591395,1512216657065775104,0.0,0.319,0.681, Congrats!!! ❤️🔥❤️🔥,Mention,Female,True
4,Neutral,0.0,False,0.0,472119021,0.636,2825591395,1512214035294560260,0.0,0.544,0.456,"Congratulations ,  &amp; ! https://t.co/6dmSmPSYLI",Mention,Female,True
5,Positive,1.0,False,1.0,2394369259,0.6467,2825591395,1512211932174069767,0.0,0.539,0.461,    Excellent news!!👏🏿👏🏿,Mention,Female,True
6,Neutral,0.0,False,0.0,1966127287,0.8011,2825591395,1512211357059489793,0.0,0.295,0.705," Yes!! Dr. Blain, Congratulations 👏",Mention,Female,True
7,Neutral,0.0,False,0.0,1702425324,0.0,2825591395,1512211004926697479,0.0,1.0,0.0, Congratulations!🎊,Mention,Female,True
8,Neutral,0.0,False,0.0,2790500587,0.6688,2825591395,1512210795991601152,0.0,0.182,0.818, Congratulations!!,Mention,Female,True
9,Neutral,0.0,False,0.0,374243953,0.6103,2825591395,1512210222709936129,0.0,0.334,0.666, Congrats!! 🎉🌟🙌🏽,Mention,Female,True
10,Neutral,0.0,False,0.0,37119608,0.5994,2825591395,1512209927024095232,0.0,0.204,0.796, Congratulations,Mention,Female,True
11,Positive,0.9375,False,0.6,21972744,0.7081,2825591395,1512209610446458881,0.0,0.254,0.746,  Warm congrats!!,Mention,Female,True
12,Neutral,0.0,False,0.0,2513822461,0.0,2825591395,1512207853544648719,0.0,1.0,0.0, Huzzah Dr. Blain!!!,Mention,Female,True
13,Neutral,0.0,False,0.0,37119608,0.6688,2825591395,1512207341139148801,0.0,0.182,0.818, Congratulations!!,Mention,Female,True
14,Neutral,0.0,False,0.0,3091472429,0.6688,2825591395,1512207055079235595,0.0,0.308,0.692, Congratulations Keisha!!,Mention,Female,True
15,Neutral,0.0,False,0.0,371977440,0.7639,2825591395,1512206641663512587,0.0,0.313,0.687, Congratulations! So well deserved.,Mention,Female,True
16,Positive,1.0,False,1.0,80944765,0.6688,2825591395,1512206294752677896,0.0,0.182,0.818, Beautiful!!,Mention,Female,True
17,Neutral,0.0,False,0.0,4252943782,0.4199,2825591395,1512206082160087043,0.0,0.518,0.482,_NataliaM  Thank you!,Mention,Female,True
18,Positive,0.625,False,0.9,785537265057488896,0.8647,2825591395,1512206080482369537,0.0,0.257,0.743," Congratulations, Keisha!! Fantastic news!!",Mention,Female,True
19,Neutral,0.0,False,0.0,1184514495869259777,0.6239,2825591395,1512206066402181120,0.0,0.859,0.141,Honored to have had  as our keynote speaker for Trotter150 Reimagining Our Radical Roots: A Classroom of Global Activism at the  JFK Jr. Forum! https://t.co/uDmwCs9ryv,Mention,Female,True
20,Neutral,0.0,False,0.0,4252943782,0.4199,2825591395,1512205600704417799,0.0,0.741,0.259,"      Thank you, !",Mention,Female,True
21,Neutral,0.0,False,0.0,43013901,0.5994,2825591395,1512205557381439492,0.0,0.435,0.565, Oh My Congratulations 🎊,Mention,Female,True
22,Neutral,0.0,False,0.0,44903491,0.7192,2825591395,1512205055566393379,0.0,0.166,0.834, CONGRATS!!!,Mention,Female,True
23,Negative,-0.1590277777777778,False,0.3131944444444445,42891240,0.8519,2825591395,1512203090946011158,0.0,0.773,0.227,"  Hey can you take down my defaced artwork please on your other posts, you disabled comments so I have to talk to you here. Please take it down, thank you for respecting the work of artists. BIPOC artists",Mention,Female,True
24,Neutral,0.0,False,0.0,72803313,0.5707,2825591395,1512201838979821580,0.0,0.448,0.552, Congrats Dr.  !,Mention,Female,True
25,Neutral,0.0,False,0.0,463878814,0.6981,2825591395,1512201690547691525,0.0,0.173,0.827, Congratulations!!!,Mention,Female,True
26,Positive,0.91552734375,False,0.75,243394220,0.8504,2825591395,1512200678395224068,0.0,0.266,0.734, Congratulations!  So richly deserved!!!!,Mention,Female,True
27,Neutral,0.0,False,0.0,188358203,0.636,2825591395,1512200633276895236,0.0,0.193,0.807, Congratulations!,Mention,Female,True
28,Neutral,0.0,False,0.0,3604985243,0.4199,2825591395,1512200120032505867,0.0,0.715,0.285,      Thank you!,Mention,Female,True
29,Neutral,0.0,False,0.0,3314411779,0.0,2825591395,1512199075453579287,0.0,1.0,0.0, Bravo!!!!,Mention,Female,True
30,Neutral,0.0,False,0.0,59667352,0.8003,2825591395,1512198041310277644,0.0,0.295,0.705, Congratulations!! So well deserved!,Mention,Female,True
31,Neutral,0.0,False,0.0,897218253826555905,0.6688,2825591395,1512197268962652170,0.0,0.182,0.818, Congratulations!!,Mention,Female,True
32,Neutral,0.0,False,0.0,778668696155873284,0.6688,2825591395,1512197264290115584,0.0,0.182,0.818, Congratulations!!,Mention,Female,True
33,Neutral,0.0,False,0.0,985749294,0.5562,2825591395,1512196228775301121,0.0,0.358,0.642,  Hooray!,Mention,Female,True
34,Neutral,0.0,False,0.0,891190603,0.6981,2825591395,1512195926852620293,0.0,0.295,0.705, Congratulations Keisha!!!,Mention,Female,True
35,Neutral,0.0,False,0.0,16187676,0.6458,2825591395,1512195777233399809,0.0,0.19,0.81, Congrats!!!,Mention,Female,True
36,Positive,1.0,False,1.0,113038982,0.8679,2825591395,1512194785687355396,0.0,0.255,0.745, Congratulations!!! Happy for you!!!,Mention,Female,True
37,Neutral,0.0,False,0.0,10982522,0.636,2825591395,1512194711724900394,0.0,0.323,0.677,Congratulations ! https://t.co/qoxTxtnYfd,Mention,Female,True
38,Neutral,0.0,False,0.0,1426557763,0.6981,2825591395,1512194554329448450,0.0,0.79,0.21,"Congratulations to 
   &amp; Brenda Child  on your Guggenheims in US history!!!  
https://t.co/uXGfM7UClB https://t.co/kY8RTArKnf",Mention,Female,True
39,Neutral,0.0,False,0.0,474154291,0.4574,2825591395,1512194542430216192,0.0,0.401,0.599, Yes! 👏🏿👏🏿👏🏿👏🏿👏🏿👏🏿,Mention,Female,True
40,Neutral,0.0,False,0.0,80871603,0.6688,2825591395,1512194524520628233,0.0,0.471,0.529,    Congratulations!!,Mention,Female,True
41,Positive,0.59375,False,0.6666666666666666,21347657,0.9213,2825591395,1512193437839241218,0.0,0.552,0.448,  Fantastic!!! Would love to learn more about the process &amp; award after you start your tenure,Mention,Female,True
42,Neutral,0.0,False,0.0,373566752,0.6981,2825591395,1512192880533811201,0.0,0.295,0.705," Congratulations, Keisha!!!",Mention,Female,True
43,Neutral,0.0,False,0.0,3604985243,0.0,2825591395,1512192628078649352,0.0,1.0,0.0,   🙏,Mention,Female,True
44,Neutral,0.0,False,0.0,1357149971003420672,0.826,2825591395,1512191635806953474,0.0,0.281,0.719, Congrats!!! Riches after riches...,Mention,Female,True
45,Neutral,0.0,False,0.0,56799476,0.636,2825591395,1512191627930095634,0.0,0.193,0.807, Congratulations!,Mention,Female,True
46,Neutral,0.0,False,0.0,248234943,0.6981,2825591395,1512191267089833984,0.0,0.173,0.827, Congratulations!!!,Mention,Female,True
47,Neutral,0.0,False,0.0,3539579412,0.7678,2825591395,1512190933315604480,0.0,0.376,0.624," So well deserved! Congrats, Sis!",Mention,Female,True
48,Positive,0.6000000000000001,False,0.9,1103082269491806210,0.5859,2825591395,1512190709473988609,0.0,0.345,0.655, Amazing 🎉🥳👏,Mention,Female,True
49,Positive,0.2890625,False,0.9722222222222222,891806948,0.9715,2825591395,1512190627425013768,0.0,0.155,0.845, Wow! Wow! Wow! The privilege is surely theirs! Congratulations!,Mention,Female,True
50,Positive,0.9765625,False,0.9,14558810,0.8647,2825591395,1512190035000504323,0.0,0.103,0.897, Fantastic!! Congratulations!!,Mention,Female,True
51,Neutral,0.0,False,0.0,2426176808,0.6688,2825591395,1512189935482191886,0.0,0.182,0.818, Congratulations!!,Mention,Female,True
52,Neutral,0.0,False,0.0,33947371,0.6981,2825591395,1512189132617191427,0.0,0.626,0.374,Congratulations to Guggenheim Fellows  and  !!! https://t.co/pUH4cinKJ0,Mention,Female,True
53,Neutral,0.0,False,0.0,17815531,0.7184,2825591395,1512189122676465673,0.0,0.25,0.75," Well deserved, congratulations",Mention,Female,True
54,Neutral,0.0,False,0.0,1352765967244386305,0.6981,2825591395,1512189081752592386,0.0,0.386,0.614," Congratulations, Prof. Blain!!!",Mention,Female,True
55,Positive,0.8138020833333331,False,1.0,3111892924,0.7243,2825591395,1512189016761806859,0.0,0.497,0.503, That is tremendous news!! Congratulations!!,Mention,Female,True
